date,NIFTY_ALPHA_50,NIFTY500_MOMENTUM_50,NIFTY500_MULTIFACTOR_MQVLV_50,NIFTY500_QUALITY_50,NIFTY500_VALUE_50,NIFTY500_LOW_VOLATILITY_50,NIFTY_HIGH_BETA_50,NIFTY_500
2022-02-18,32318.45,30375.8,16238.87,11332.38,6250,12110.06,2093.76,14710.7
2022-02-21,31783,30118.37,15995.92,11157.12,6143.49,12010.01,2058.39,14597.1
2022-02-22,31569.9,30045.17,15862.92,11064.09,6084.07,11949.3,2044.45,14489.05
2022-02-23,31898.1,30155.8,15889.71,11107.16,6087.39,11955.23,2052.01,14506.95
2022-02-24,29935.85,28296.25,15160.67,10540.6,5736.2,11433.06,1901.91,13775.7
2022-02-25,31421.65,29648.82,15605.19,10920.09,5938.01,11717.44,1994.04,14187.4
2022-02-28,31885.3,30024.71,15850.97,11040.91,6099.13,11823.91,2017.9,14307.95
2022-03-02,32108.2,30065.29,15803.68,11022.24,6170.87,11726.53,2018.67,14199.8
2022-03-03,32456.9,30257.87,15894.04,11025.69,6255.31,11600.81,2014.56,14135.95
2022-03-04,31958.75,29731.23,15713.3,10864.35,6151.2,11457.41,1958.79,13893.15
2022-03-07,31363.05,29115.1,15531.43,10661.93,6183.78,11202.07,1897.64,13564.25
2022-03-08,31715.15,29730.07,15735.4,10842.41,6186.24,11395.84,1923.59,13706.75
2022-03-09,32280.8,30298.75,15923.92,11050.01,6185.4,11510.54,1970.91,13979.6
2022-03-10,32955.2,30582.78,16064.19,11139.05,6240.58,11705.26,2006.44,14189
2022-03-11,33122.25,30702.63,16204.84,11200.44,6310.43,11789.49,2016.06,14237.15
2022-03-14,33420.15,30800.26,16152.52,11199.35,6279.4,11818.6,2014.99,14374.6
2022-03-15,32981.7,30343.93,16029.52,11118.53,6125.9,11819.95,1990.36,14215.85
2022-03-16,33510.25,30799.55,16288.49,11308.72,6249.63,12017.18,2042.4,14481.8
2022-03-17,34007.15,31147.5,16478.32,11432.48,6307.16,12183.86,2079.89,14721.7
2022-03-21,34083.9,31028.97,16410.86,11372,6290.56,11991.51,2063.75,14602.35
2022-03-22,34237.6,31316.97,16465.38,11369.14,6345.21,11988.36,2080.31,14724.05
2022-03-23,34409.85,31381.8,16474.73,11387.79,6375.35,11970.62,2093.36,14695.15
2022-03-24,34713.2,31687.19,16493.25,11425.39,6414.88,11982.1,2099.56,14699.35
2022-03-25,34715.1,31769.51,16416.32,11365.91,6373.4,11912.16,2101.76,14651.7
2022-03-28,34637.4,31834.39,16392.46,11346.99,6407.31,11874.05,2101.33,14675.85
2022-03-29,34690.35,31863.71,16381.6,11335.77,6371.39,11930.54,2103.6,14761.9
2022-03-30,35108.45,32383.08,16459.52,11442.58,6330.87,12062.18,2110.08,14896.9
2022-03-31,35463.05,32220.42,16508.1,11469.09,6340.31,12071.45,2119.16,14894.5
2022-04-01,35995.2,32515.42,16708.9,11592.66,6498.19,12201.96,2177.07,15087.3
2022-04-04,36593.55,32934.45,16889.55,11782.52,6589.7,12351.7,2216.99,15384.2
2022-04-05,37078.25,33311.5,17059.58,11918.71,6638.69,12454.1,2225.29,15390.5
2022-04-06,37451.8,33212.63,17070.41,11910.53,6725.87,12418.5,2243.61,15327.9
2022-04-07,37060,32732.99,16941.93,11848.2,6658.42,12398.34,2221.39,15201.25
2022-04-08,37268.35,32952.47,17062.31,11951.27,6756.48,12518.08,2241.45,15342.4
2022-04-11,37422.2,32840.88,17058.34,11930.43,6784.34,12504.81,2246.11,15325.5
2022-04-12,36605.3,32132.37,16785.88,11742.95,6635.21,12404.78,2206.87,15164.7
2022-04-13,36352.15,32088.83,16822.26,11773.67,6679.57,12409.06,2197.9,15138.55
2022-04-18,35680.9,31317.07,16682.68,11666.61,6684.01,12428.77,2170.07,14926.05
2022-04-19,34994.5,30738.35,16490.73,11477.77,6674.91,12171.18,2138.8,14726.65
2022-04-20,35083.9,30782.5,16561.48,11531.34,6687.52,12309.48,2140.17,14850.3
2022-04-21,35782.8,31263.96,16743.78,11684.33,6741.12,12455.8,2173.25,15053.95
2022-04-22,35315.4,31108.58,16703.02,11672.51,6656.76,12357.22,2135.62,14894.85
2022-04-25,34318.15,30423.35,16353.98,11446.55,6448.04,12175.99,2086.56,14673
2022-04-26,34687.6,30719.32,16530.12,11578.26,6527.55,12388.86,2143.52,14898.35
2022-04-27,34368.75,30435.58,16442.14,11501.5,6466.73,12321.99,2118.93,14756
2022-04-28,34510.5,30686.7,16567.75,11594.98,6523.47,12482.22,2125.69,14913.9
2022-04-29,34333.15,30405.65,16374.08,11459.18,6420.4,12358.77,2100.03,14783.35
2022-05-02,33491.75,30042.51,16291.29,11442.19,6429.98,12336.25,2099.54,14736.3
2022-05-04,32528,29423.61,16057.13,11234.29,6352.68,12113.64,2034.82,14393.35
2022-05-05,32428.95,29542.97,16004.38,11197.15,6357.36,12063.76,2033.6,14395.5
2022-05-06,31866.4,28851.73,15799,11023.29,6311.03,11938.62,1988.17,14145.75
2022-05-09,31135.35,28296.42,15621.8,10867.28,6244.05,11886.74,1951.38,13991.75
2022-05-10,30359.5,27601.94,15358.25,10695.44,6077.59,11838.19,1908.98,13855.95
2022-05-11,29484.2,27272.28,15258.37,10668.29,6009.86,11780.88,1889.1,13771.8
2022-05-12,28655.65,26661.19,15072.17,10540.63,5883.02,11610.11,1825.7,13465.25
2022-05-13,28931.75,27022.3,15190.57,10680.51,5819.29,11663.59,1832.62,13471.5
2022-05-16,29340.1,27434.2,15304.93,10697.68,5867.45,11652.41,1872.14,13571.2
2022-05-17,30569.1,28302.44,15641.25,10955,6095.27,11867.18,1938.24,13926.05
2022-05-18,30699.2,28232,15679.01,11008.95,6039.07,11921.26,1921.36,13918.2
2022-05-19,29591.65,27326.66,15399.16,10768.61,5932.27,11695.05,1856.8,13550.9
2022-05-20,29946.8,27833.09,15655.09,10971.13,6054.35,11948.52,1913.21,13895.05
2022-05-23,29743.8,27796.32,15565.4,10905.25,5920.97,11895.82,1881.8,13835.8
2022-05-24,29507.65,27472.65,15413.74,10783.47,5861.75,11795.6,1862.73,13747.25
2022-05-25,28449.9,26580.49,15122.21,10537.66,5803.42,11734.14,1817.81,13587.75
2022-05-26,28684.95,26755.42,15199.32,10601.52,5868.92,11817.9,1851.54,13722.55
2022-05-27,29145.3,27328.1,15269.16,10721.27,5825.89,11904.24,1867.85,13873.15
2022-05-30,30064.95,28196,15538.23,10904.82,5913.71,12087.23,1909.83,14154.8
2022-05-31,30173.5,28477.4,15714.58,10961.56,5973.92,12131.14,1910.26,14119.6
2022-06-01,29897.45,28261.64,15690.29,10927.1,5986.47,12037.06,1905.34,14082.9
2022-06-02,30006.05,28424.44,15780.71,10980.4,6032.68,12058.65,1924.06,14167.95
2022-06-03,29623.4,28155.75,15601.85,10836.24,5971.74,11898.19,1892.08,14077.9
2022-06-06,29456.05,28086.86,15592.15,10781.27,5963.62,11869.19,1893.13,14054.1
2022-06-07,29366.65,27949,15547,10683.36,5986,11774.36,1876.59,13935.6
2022-06-08,29235.8,27818.76,15495.64,10631.8,5992.46,11713.63,1877.82,13886.9
2022-06-09,29409.35,28068.29,15615.54,10669.82,5977.93,11770.93,1872.24,13977.1
2022-06-10,29334.25,27741.04,15565.66,10624.6,5934.35,11744.15,1846.47,13781.75
2022-06-13,28152.1,26615.74,15194.01,10407.92,5745.3,11587.47,1756.2,13416.9
2022-06-14,27831.9,26648.06,15020.76,10404.73,5703.97,11570.15,1761.38,13388.3
2022-06-15,27773.3,26739.09,15041.32,10420.5,5669.02,11589.98,1763.2,13380.85
2022-06-16,26842.35,25956.75,14757.76,10221.39,5478.37,11410.95,1700,13089.2
2022-06-17,26275.75,25688.53,14571.96,10114.55,5430.39,11217.71,1700.11,12994.75
2022-06-20,25193,25232.01,14388.37,10025.9,5270,11264.83,1649.11,12950.75
2022-06-21,26232.85,25992.42,14681.01,10231.7,5442.12,11457.08,1708.81,13241.9
2022-06-22,25691.55,25547.74,14527.92,10097.06,5347.86,11343.19,1671.46,13047.75
2022-06-23,25914.35,26035.91,14748.92,10208.15,5358.14,11477.61,1691.64,13178.8
2022-06-24,26226.1,26108.55,14835.1,10284.63,5406.02,11560.96,1722.46,13322.5
2022-06-27,26637.35,26545.88,14992.97,10408.61,5495.65,11640.15,1743.35,13444.55
2022-06-28,26623.5,26719.57,15058.41,10396.68,5557.83,11646.6,1746.47,13464.25
2022-06-29,26511.2,26493.66,15062.12,10338.35,5580.3,11588.28,1729.1,13417.85
2022-06-30,26214.1,26262.49,14928.18,10286.95,5541.62,11553.21,1701.84,13387.55
2022-07-01,25991.55,26196.22,14968.15,10411.91,5529.39,11698.17,1728.06,13394.45
2022-07-04,26137.4,26342.81,15029.33,10460.79,5542.07,11790.88,1739.84,13472.65
2022-07-05,26068.2,26272.72,14940.86,10411.4,5529.72,11762.97,1731.19,13461.85
2022-07-06,26297.6,26404.76,15081.65,10552.75,5529.46,11939.96,1758.24,13631.3
2022-07-07,26759.1,26733.14,15251.47,10660.57,5655.04,12005.55,1798.18,13765.6
2022-07-08,26813.55,26958.86,15318.89,10669.11,5660.83,12065.95,1796.05,13828.25
2022-07-11,27085.7,27393.06,15372.7,10664,5713.25,12057.08,1823.82,13886.85
2022-07-12,27070.8,27306.47,15222.94,10567.58,5655.18,11941.38,1813.02,13779
2022-07-13,26900.55,27184.97,15235.81,10589.91,5669.61,11938.73,1814.17,13726.95
2022-07-14,26678.95,27118.26,15233.84,10531.69,5651.88,11946.71,1798.7,13702.65
2022-07-15,26856.2,27379.41,15326.68,10548.87,5650.55,12022.6,1804.55,13790.2
2022-07-18,27410.05,27675.41,15492.38,10678.25,5757.57,12112.22,1851,13984.4
2022-07-19,27713.4,27862.67,15560.78,10716.05,5798.44,12135.83,1875.86,14051.65
2022-07-20,27917.9,27864.58,15643.7,10823.63,5824.99,12192.61,1884.96,14164.4
2022-07-21,28148.15,28214.71,15856.98,10990.98,5885.35,12284.87,1916.74,14271.8
2022-07-22,28073.95,28208.17,15865.87,10983.15,5894.91,12329.14,1923.51,14336.6
2022-07-25,28007.15,28317.16,15848.67,10987.04,5897.53,12272.35,1919.74,14279.5
2022-07-26,27640.2,28121.78,15668.68,10821.99,5872.25,12172.98,1906.02,14141.45
2022-07-27,27656.3,28299.8,15866.04,10958.94,5926.18,12308.83,1925.68,14262.55
2022-07-28,27819.75,28569.68,15999.43,11104.91,5970.5,12382.29,1959.83,14469.1
2022-07-29,28286.15,28921.57,16247.18,11288.15,6055.32,12555.34,1975.25,14665.65
2022-08-01,28925.4,29574.9,16410.76,11410.89,6138.32,12652.3,2015.93,14846.85
2022-08-02,28994.5,29742.25,16417.96,11433.87,6178.47,12669.28,2026.94,14876.6
2022-08-03,28856.4,29652.57,16376.94,11429.95,6125.99,12652.61,2008.71,14878.05
2022-08-04,28837.5,29623.77,16408.31,11460.04,6109.49,12674.74,1995.04,14892.45
2022-08-05,28954.1,29634.81,16465.36,11520.63,6134.27,12718.43,2003.81,14900.4
2022-08-08,29160.4,30051.07,16486.29,11549.49,6147.07,12737.57,2020.09,14993.35
2022-08-10,28901.05,30109.27,16455.43,11535.26,6144.56,12713.6,2022.64,14985.8
2022-08-11,29183.05,30170.09,16486.49,11598.52,6149.93,12741.33,2044,15095.15
2022-08-12,29433.65,30447.79,16584.66,11623.82,6235.5,12757.32,2050.36,15140.55
2022-08-16,29710.9,30856.22,16796.48,11693.2,6270.19,12918.86,2073.4,15280.5
2022-08-17,29856.35,30867.95,16899.13,11765.27,6324.04,12999.82,2099.02,15379.05
2022-08-18,29983.25,31133.82,16879.96,11770.94,6307.99,13021.41,2110.4,15404.6
2022-08-19,29549,30716.98,16677.04,11666.76,6216.46,12891.87,2070.49,15236.65
2022-08-22,28965.9,30407.63,16440.74,11490.78,6114.94,12722.19,2016.42,15001.75
2022-08-23,29135.45,30665.11,16541.96,11537.28,6203.4,12781.44,2051.6,15090.5
2022-08-24,29372.5,30931.16,16554.87,11568.83,6234.83,12802.76,2091.72,15140.4
2022-08-25,29244.6,30832.89,16524.18,11510.86,6272.11,12767.26,2108.44,15100.65
2022-08-26,29343.55,31194.21,16603.06,11540.2,6337.8,12781.81,2122.22,15147.55
2022-08-29,28982.5,30945.07,16500.32,11418.56,6266.37,12721.57,2095.88,14972.75
2022-08-30,29957.6,31515.97,16781.32,11638.29,6372.26,12943.46,2142.54,15325.05
2022-09-01,30479.5,31624.82,16747.4,11581.38,6315.87,12866.68,2140.75,15211.2
2022-09-02,30708.45,31682.96,16670.73,11535.04,6275.36,12847.27,2135.11,15201.6
2022-09-05,30939.9,31884.62,16712.11,11569.4,6335.38,12888.59,2165.32,15294.4
2022-09-06,30947.2,32156.19,16733.33,11551.15,6372.07,12897.5,2176.27,15313.05
2022-09-07,31040.9,32222.67,16835.49,11621.88,6396.43,12950.56,2188.35,15319.4
2022-09-08,31194.55,32319.36,16913.64,11650.8,6414.23,13030.48,2200.61,15440.7
2022-09-09,31208.55,32207.03,16912.69,11697.24,6410.73,13000.49,2202.72,15467.4
2022-09-12,31596.9,32547.37,17100.28,11783.57,6445.12,13058.14,2221.82,15577.4
2022-09-13,31540.55,32683.95,17101.36,11813.92,6464.87,13131.6,2230.99,15669.85
2022-09-14,31486.25,32698.89,17027.66,11729.24,6518.36,13112.25,2248.23,15630.7
2022-09-15,31626.1,32939.39,16964.69,11690.28,6520.96,13084.98,2249.63,15580.35
2022-09-16,30886.2,32339.79,16574.3,11413.33,6376.44,12773.4,2179.2,15243.95
2022-09-19,30633.45,32317.87,16501.44,11361.78,6342.13,12793.1,2173.24,15293.55
2022-09-20,30926.15,32646.08,16709.62,11510.97,6391.24,12962.18,2195.94,15470.35
2022-09-21,30620.9,32344.48,16629.07,11497,6322.67,12860.75,2171.71,15361.25
2022-09-22,31079.05,32634.71,16693.35,11556.58,6297.11,12864.91,2175.03,15335.3
2022-09-23,30499.2,31971.29,16506.2,11446.79,6155.17,12696,2106.18,15057.65
2022-09-26,29352.3,30774.31,16067.63,11190.95,5951.13,12480.36,2017.3,14725.7
2022-09-27,29202.8,30639.34,16065.01,11230.19,5973.54,12535.14,2018.55,14727.3
2022-09-28,28962.45,30408.17,15996.82,11188.84,5887.75,12521.28,1993.1,14620.6
2022-09-29,29071.6,30594.6,16033.37,11195.43,5935.15,12535.19,2001.63,14602.5
2022-09-30,29586.2,31064.06,16150.63,11272.95,6034.29,12641.93,2052.92,14829.35
2022-10-03,28983.7,30538.58,15994.34,11137.38,5983.02,12508.14,2013,14638.5
2022-10-04,29800.65,31222.58,16326.52,11360.83,6123.68,12706.05,2094.31,14965.8
2022-10-06,30255.05,31656.82,16462.86,11464.95,6208.82,12709.8,2126.78,15053.05
2022-10-07,30288.7,31673.93,16452.41,11444.14,6212.16,12695.35,2134.58,15036.7
2022-10-10,30037.85,31360.48,16379.08,11384.05,6164.74,12624.07,2121.52,14951.65
2022-10-11,29560,30940.61,16120.41,11172.58,6055.77,12452.74,2078.18,14721.9
2022-10-12,29720.2,31121.32,16240.37,11252.9,6135.98,12556.07,2108.96,14829.95
2022-10-13,29573.65,30975.88,16172.5,11238.99,6115.82,12504.99,2091.33,14730.3
2022-10-14,29597.4,30863.58,16191.52,11277.58,6114.92,12543.92,2094.21,14815.1
2022-10-17,29749.6,30955.16,16225.21,11263.76,6124.18,12603.55,2111.55,14906.15
2022-10-18,30179.95,31296.53,16359.61,11359.97,6198.04,12707.13,2141.93,15056.55
2022-10-19,30159.05,31305.34,16330.84,11330.23,6181.13,12707.75,2139.05,15068.6
2022-10-20,30196.3,31453.11,16479.09,11429.46,6255.41,12781.35,2142.65,15112.1
2022-10-21,30069.4,31239.46,16370.69,11340.21,6249.94,12747.87,2137.53,15081.1
2022-10-24,30270.65,31457.88,16476.95,11415.53,6291.81,12838.88,2149.31,15198.75
2022-10-25,30347.5,31441.18,16454.77,11396.44,6316.78,12847.61,2157.02,15158.1
2022-10-27,30517.95,31664.01,16520.09,11423.5,6411.42,12933.12,2188.87,15244.25
2022-10-28,30251.7,31501.2,16520.35,11359.79,6408.04,12954.93,2169.52,15241.6
2022-10-31,30520.5,31752.52,16619.09,11441.81,6435.24,13094.46,2177.28,15424
2022-11-01,30842.6,32268.55,16747.22,11560.73,6475.7,13242.8,2188.28,15537.4
2022-11-02,30722.8,32222.8,16743.16,11568.46,6491.47,13194.75,2173.97,15497.55
2022-11-03,30795.75,32237.5,16760.31,11552.25,6514.56,13182.82,2189.39,15484.7
2022-11-04,30855.6,32301.04,16716.67,11568.45,6570.39,13196.6,2208.68,15530.85
2022-11-07,31112.6,32535.18,16838.78,11614.69,6668.24,13267.45,2231.1,15615.15
2022-11-09,31105.8,32395.89,16743.45,11586.3,6647.81,13185.67,2232.31,15567.25
2022-11-10,30716.75,32083.38,16606,11500.32,6576.79,13112.12,2205.55,15440
2022-11-11,30693.9,31965.07,16677.01,11614.33,6635.61,13187.67,2235.08,15649.1
2022-11-14,30619.55,31763.76,16687.85,11657.88,6668.7,13183.22,2247.79,15650.2
2022-11-15,30645.55,31842.87,16744.86,11667.78,6690.88,13245.9,2253.18,15693.9
2022-11-16,30462.15,31717.61,16732.08,11586.29,6653.77,13254.97,2220.44,15663.3
2022-11-17,30385.35,31705.6,16716.02,11501.67,6652.21,13234.83,2211.07,15597.25
2022-11-18,30164.95,31426.44,16615.28,11467.33,6646.07,13190.88,2201.21,15550.85
2022-11-21,30064.95,31301.33,16622.96,11438.62,6651.27,13141.07,2193.7,15453.8
2022-11-22,30176.05,31464.4,16689.58,11480.18,6677.06,13185.87,2206.72,15509.2
2022-11-23,30336.4,31509.26,16753.39,11524.07,6699.18,13205.85,2215.26,15538.15
2022-11-24,30378.75,31594.04,16898.34,11577.01,6779.01,13343,2222.16,15680.8
2022-11-25,30465.9,31674.86,17053.27,11643.36,6870.42,13378.3,2261,15727.25
2022-11-28,30549.65,31784.4,17195.94,11659.85,6896.97,13424.97,2266.68,15784.45
2022-11-29,30378,31597.05,17260.48,11703.31,6905.1,13506.12,2264.24,15812.45
2022-11-30,30688.1,31998.19,17357.71,11765.26,6954.91,13626.21,2283.77,15946.15
2022-12-01,30746.95,32038.08,17373.36,11838.76,6995.52,13655.47,2305.91,16003.95
2022-12-02,30833.05,32107.7,17411.48,11879.53,7013.35,13621.72,2324.16,15963.5
2022-12-05,30811.4,32174.5,17412.45,11887.13,7085.41,13605.23,2344.75,15967.2
2022-12-06,30776.7,32157.59,17292.61,11810.81,7056.97,13564.99,2336.28,15922.85
2022-12-07,30650.65,31990.23,17300.26,11762.34,7038.8,13552.68,2317.8,15862
2022-12-08,30786.85,32098.24,17323.15,11786.71,7102.85,13543.31,2331.49,15911.1
2022-12-09,30706.7,31958.5,17224.9,11676.86,7030.17,13502.75,2309.2,15812.75
2022-12-12,30851.8,31894.4,17308.25,11685.79,7108.71,13523.99,2322.73,15828
2022-12-13,30944.5,31977.66,17341.66,11739.3,7141.01,13555.8,2331.57,15904.5
2022-12-14,30982.45,32152.03,17365.68,11770.4,7215.33,13560.71,2359.88,15963.8
2022-12-15,30710.6,31825.61,17233.71,11649.14,7160.02,13446.36,2335.94,15783.8
2022-12-16,30390.1,31372.53,17043.09,11551.73,7063.96,13299.16,2299.05,15636.35
2022-12-19,30590.5,31677.92,17175.83,11624.37,7118.68,13440.27,2322.07,15755.2
2022-12-20,30486.5,31642.91,17135.99,11597.02,7097.03,13396.44,2314.71,15726.2
2022-12-21,29634.05,30880.48,16888.04,11516.93,6956.16,13296.22,2258.2,15527.55
2022-12-22,29241.55,30546.95,16787.06,11438.76,6885.53,13269.56,2227.23,15431.5
2022-12-23,27860.05,29405.62,16358.66,11148.34,6620.31,13031.67,2120.86,15046
2022-12-26,28823.35,30305.1,16667.88,11310.57,6830.05,13153.83,2197.54,15298.55
2022-12-27,29133.25,30543.68,16801.97,11419.88,6942.72,13210.67,2241.7,15418.35
2022-12-28,29498.8,30686.86,16822.66,11421.43,6958.72,13206.34,2253.86,15432.8
2022-12-29,29637.7,30635.82,16827.26,11419.04,6990.96,13216.44,2268.95,15485.2
2022-12-30,29685.5,30899.57,16907.95,11437.63,7058.28,13178.02,2283.16,15448.85
2023-01-02,29670.15,31024.87,17103.14,11512.58,7198.05,13202.94,2317.55,15523.65
2023-01-03,29649.25,31073.07,17215.8,11528.93,7222.05,13274.34,2315.72,15557.8
2023-01-04,29292.9,30670.61,17094.59,11443.36,7115.16,13207.99,2272.36,15393
2023-01-05,29395.7,30833.05,17217.44,11476.51,7163.65,13327.15,2276.39,15386.2
2023-01-06,29170.85,30637.2,17133.38,11369.53,7137.87,13258.87,2245.74,15272
2023-01-09,29444.55,30859.55,17224.89,11456.37,7202.18,13355.67,2267.58,15450.1
2023-01-10,29143.35,30462.33,17121.53,11443.44,7173.3,13255.26,2248.63,15325.25
2023-01-11,29012.7,30393.8,17125.43,11410.4,7202.72,13180.13,2257.5,15301.35
2023-01-12,29030.35,30402.38,17086.46,11399.1,7152.6,13203.36,2245.47,15279.6
2023-01-13,29166.1,30526.04,17169.14,11411.19,7205.07,13247.21,2262.38,15346.1
2023-01-16,29240.1,30617.07,17166.21,11391.33,7193.37,13221.33,2257.75,15305.45
2023-01-17,29430.5,30546.22,17147.45,11415.89,7189.32,13270.89,2246.58,15396.15
2023-01-18,29280.9,30423.62,17238.22,11472.09,7257.97,13327.76,2259.42,15466.35
2023-01-19,29182.55,30344.02,17255.56,11440.71,7301.23,13278.61,2247.05,15419.7
2023-01-20,29114.1,30319.87,17193.62,11386.05,7276.77,13191.46,2236.15,15347.9
2023-01-23,29035.65,30334.56,17267.82,11455.04,7300.67,13205.97,2242.93,15403.2
2023-01-24,29020.75,30244.62,17159.57,11413.4,7239.85,13165.33,2228.76,15388.55
2023-01-25,28484.9,29751.89,16976.86,11288.11,7156.43,13062.12,2181.8,15171.95
2023-01-27,27228.55,28877.93,16684.43,11201.7,6995.36,13004.27,2123.99,14874.75
2023-01-30,26825,28874.84,16643.74,11181.64,6967.57,13014.55,2131.1,14854.2
2023-01-31,27358.05,29724.37,16851.38,11238.51,7115.05,13038.64,2179.46,14935.5
2023-02-01,26516.9,28722.85,16597.25,11196.75,6992.16,12952.67,2122.23,14847.65
2023-02-02,26266.7,28677.93,16598.81,11225.57,6968.81,12937.84,2125.84,14839.4
2023-02-03,26202.5,28771.89,16553.44,11139.11,6995.57,13000.8,2139.76,14962.35
2023-02-06,26309.55,28989.47,16595.43,11169.38,6990.88,13031.82,2160.15,14934.15
2023-02-07,26271.15,29090.83,16567.14,11086.86,6930.94,13000.46,2158.66,14902.2
2023-02-08,26531.15,29352.28,16694.61,11186.92,6981.88,13080.21,2192.29,15028.3
2023-02-09,26336.05,29199.1,16658.59,11163.09,6989.77,13053.1,2192.74,15030.1
2023-02-10,26307.1,29221.49,16636.56,11116.65,6972.95,13063.61,2188.69,15015.85
2023-02-13,25952.25,28803.34,16509.15,10981.68,6923.42,13018.38,2155.28,14900.5
2023-02-14,25895.1,28776.2,16510.03,10985.85,6936.42,12991.09,2153.38,14968.9
2023-02-15,25874.65,28909.41,16597.38,11053.99,6963.09,13067.76,2165.56,15039.65
2023-02-16,26213.8,29288.06,16706.18,11163.72,7008.74,13068.55,2172.89,15083.75
2023-02-17,26091.5,28992.61,16626.34,11106.18,6993.15,13016.59,2142.97,15003.95
2023-02-20,26049.6,28852.8,16524.3,11129.62,6950.39,12969.87,2131.43,14938.65
2023-02-21,25953.9,28707.54,16451.24,11147.81,6926.93,12967.54,2118.01,14913.95
2023-02-22,25452.65,28150.29,16250.79,11040.18,6816.66,12860.36,2073.4,14701.9
2023-02-23,25413.85,28295.45,16319.46,11028.42,6834.83,12817.96,2067.92,14666.75
2023-02-24,25231.05,28134.73,16290.06,11033.51,6811.48,12822.47,2056.28,14630.45
2023-02-27,24982.7,28069.45,16133.04,10952.72,6769.78,12734.69,2043.54,14548.7
2023-02-28,25277.2,28432.66,16089.83,10950.78,6735.88,12734.13,2052.67,14518.75
2023-03-01,25856.25,29114.68,16259.09,11046.36,6848.27,12794.79,2098.02,14664.85
2023-03-02,25872.45,29180.72,16359.68,11031.31,6854.51,12775.71,2102.41,14587.25
2023-03-03,26250.8,29532.58,16546.11,11045.66,6955.44,12845.76,2147.42,14774.75
2023-03-06,26530.5,29728.72,16675.72,11115.72,7030.09,12926.81,2158.74,14881
2023-03-08,26772.1,30050.8,16781.62,11109.48,7082.32,12974.92,2162.78,14921.95
2023-03-09,26661.8,29786.51,16747.08,11070.51,7066.83,12912.09,2147.07,14803.95
2023-03-10,26526.95,29451.46,16685.59,11011.65,7026.65,12915.1,2123.09,14679.85
2023-03-13,26105.85,28832.12,16416.32,10858.09,6924.31,12753.65,2068.42,14454.45
2023-03-14,25746.25,28591,16277.02,10808.1,6879.72,12709.12,2051.5,14358.55
2023-03-15,25821.3,28622.64,16331.17,10831.33,6904.39,12709.95,2048.21,14320.3
2023-03-16,25657.75,28495.46,16334.67,10793.78,6906.88,12778.09,2052.44,14330.35
2023-03-17,25863,28727.7,16429.28,10846.87,6956.35,12793.51,2075.69,14420.85
2023-03-20,25421.75,28341.22,16316.72,10771.52,6894.35,12756.37,2037.35,14317.1
2023-03-21,25725.45,28551.45,16372.6,10787.98,6927.38,12796.24,2059.18,14411.3
2023-03-22,25946.75,28596.98,16429.18,10798.72,6928.49,12859.39,2068.46,14460
2023-03-23,25832.45,28330.75,16363.82,10779.88,6889.32,12824.25,2057.3,14403.6
2023-03-24,25550.2,28085.15,16165.77,10635.06,6775.68,12736.16,2009.74,14279
2023-03-27,25280.15,27914.11,16118.18,10588.12,6752.73,12736.43,1993.56,14262.7
2023-03-28,25170.55,27841,16101.67,10543.86,6734.51,12683.75,1986.38,14211.8
2023-03-29,25805.2,28550.94,16392.03,10652.56,6847.87,12796.19,2030.91,14345.6
2023-03-31,25993.55,28905.78,16499.5,10770.18,6887.29,12915.78,2058.14,14557.85
2023-04-03,25987.65,28947.02,16601.52,10846.74,6926.03,13013.08,2075.1,14601.95
2023-04-05,25979.95,28953.58,16644.23,10975.72,6931.99,13080.51,2069.06,14709.4
2023-04-06,26108.85,29002.23,16646.37,10979.65,6957.7,13081.41,2098.96,14759.2
2023-04-10,26146.75,29072.93,16765.28,11024.54,7032.65,13129.39,2118.57,14790.55
2023-04-11,26326.1,29251.19,16838.48,11094.52,7093.3,13146.98,2132.9,14867.25
2023-04-12,26383.2,29361.89,16862.42,11198.82,7081.04,13173.98,2136.02,14941.55
2023-04-13,26480.2,29392.39,16790.99,11150.11,7060.09,13138.62,2143.98,14954.25
2023-04-17,26827.4,29767.55,16862.99,11118.05,7130.21,13160.39,2162.63,14904.3
2023-04-18,26937.4,29823.44,16935.21,11162.87,7137.1,13188.51,2174.73,14897
2023-04-19,26888.75,29811.32,16867.44,11086.54,7136.85,13097.62,2162.28,14856.9
2023-04-20,26743.3,29772.59,16834.88,11051.11,7125.66,13119.86,2165.17,14861.75
2023-04-21,26603.8,29655.65,16806.96,11055.54,7091.75,13109.07,2148.69,14847.1
2023-04-24,26853.95,30015.17,16988.92,11093.75,7152.86,13166.25,2166.65,14930.15
2023-04-25,26919.75,30158.38,17108.75,11108.84,7190.35,13195.59,2183.34,14955.7
2023-04-26,27143.7,30345.95,17165.44,11164.89,7227.01,13240.91,2189.08,14994.4
2023-04-27,27311.1,30506.72,17242.31,11252.31,7256.89,13293.03,2212.55,15075.05
2023-04-28,27659.4,30906.18,17463.02,11365.88,7323.81,13424.42,2250.22,15219.55
2023-05-02,27841.5,31192.72,17674.99,11437.89,7419.36,13479.29,2262.09,15300.75
2023-05-03,28008.9,31375.61,17767.89,11427.97,7401.36,13508.13,2254.74,15276.4
2023-05-04,28300.8,31563.42,17824.72,11466.29,7459.59,13562.49,2281.1,15405.5
